experiment,sample,seed,source,width,height,frames,pix_fmt,structure,rc_mode,qp,variant,x265_params,raw_bytes,hevc_bytes,mp4_bytes,ratio_hevc,ratio_mp4,kbps,avg_qp,frames_I,frames_P,frames_B,avgqp_I,avgqp_P,avgqp_B,lossless_rc,encode_wall_s,encode_fps,identical,mae_all,mse_all,psnr_all,max_err_all,mae_Y,mse_Y,psnr_Y,max_err_Y,mae_U,mse_U,psnr_U,max_err_U,mae_V,mse_V,psnr_V,max_err_V,input_sha256,tools
gray,9,981951008,mt19937,256,256,10,gray,IPB,cqp,10,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=10,655360,676298,,1.0319488525390625,,13479.78,10.9,1,2,7,7.0,10.0,11.71,False,0.3803,30.61,False,0.685544,0.948596,48.36,5,0.685544,0.948596,48.36,5,,,,,,,,,19713a73edd18998c61e5135b1722363e8a3eca55efab8514dec0e8af86842ac,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,9,981951008,mt19937,256,256,10,gray,IPB,cqp,12,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=12,655360,635482,,0.9696685791015625,,12663.46,12.9,1,2,7,9.0,12.0,13.71,False,0.3665,31.27,False,0.869974,1.423312,46.5978,6,0.869974,1.423312,46.5978,6,,,,,,,,,19713a73edd18998c61e5135b1722363e8a3eca55efab8514dec0e8af86842ac,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,9,981951008,mt19937,256,256,10,gray,IPB,cqp,14,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=14,655360,601400,,0.91766357421875,,11981.82,14.9,1,2,7,11.0,14.0,15.71,False,0.3951,28.77,False,1.093747,2.138608,44.8295,7,1.093747,2.138608,44.8295,7,,,,,,,,,19713a73edd18998c61e5135b1722363e8a3eca55efab8514dec0e8af86842ac,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,9,981951008,mt19937,256,256,10,gray,IPB,cqp,16,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=16,655360,567041,,0.8652359008789062,,11294.64,16.9,1,2,7,13.0,16.0,17.71,False,0.358,32.14,False,1.369704,3.244148,43.0198,9,1.369704,3.244148,43.0198,9,,,,,,,,,19713a73edd18998c61e5135b1722363e8a3eca55efab8514dec0e8af86842ac,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,9,981951008,mt19937,256,256,10,gray,IPB,cqp,18,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=18,655360,531709,,0.8113235473632813,,10588.0,18.9,1,2,7,15.0,18.0,19.71,False,0.3997,29.16,False,1.7339,5.094511,41.0598,13,1.7339,5.094511,41.0598,13,,,,,,,,,19713a73edd18998c61e5135b1722363e8a3eca55efab8514dec0e8af86842ac,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,9,981951008,mt19937,256,256,10,gray,IPB,cqp,20,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=20,655360,497362,,0.7589141845703125,,9901.06,20.9,1,2,7,17.0,20.0,21.71,False,0.3989,29.46,False,2.171915,7.866248,39.1731,14,2.171915,7.866248,39.1731,14,,,,,,,,,19713a73edd18998c61e5135b1722363e8a3eca55efab8514dec0e8af86842ac,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,9,981951008,mt19937,256,256,10,gray,IPB,cqp,24,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=24,655360,431219,,0.6579879760742188,,8578.2,24.9,1,2,7,21.0,24.0,25.71,False,0.3871,30.03,False,3.424512,19.354901,35.2629,24,3.424512,19.354901,35.2629,24,,,,,,,,,19713a73edd18998c61e5135b1722363e8a3eca55efab8514dec0e8af86842ac,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,9,981951008,mt19937,256,256,10,gray,IPB,cqp,28,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=28,655360,364965,,0.5568923950195312,,7253.12,28.9,1,2,7,25.0,28.0,29.71,False,0.405,28.47,False,5.397514,47.4998,31.3639,36,5.397514,47.4998,31.3639,36,,,,,,,,,19713a73edd18998c61e5135b1722363e8a3eca55efab8514dec0e8af86842ac,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,9,981951008,mt19937,256,256,10,gray,IPB,cqp,32,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=32,655360,300960,,0.459228515625,,5973.02,32.9,1,2,7,29.0,32.0,33.71,False,0.3947,29.76,False,8.540051,118.751691,27.3844,59,8.540051,118.751691,27.3844,59,,,,,,,,,19713a73edd18998c61e5135b1722363e8a3eca55efab8514dec0e8af86842ac,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,9,981951008,mt19937,256,256,10,gray,IPB,cqp,36,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=36,655360,237690,,0.3626861572265625,,4707.62,36.9,1,2,7,33.0,36.0,37.71,False,0.4032,28.26,False,13.408371,292.651443,23.4673,88,13.408371,292.651443,23.4673,88,,,,,,,,,19713a73edd18998c61e5135b1722363e8a3eca55efab8514dec0e8af86842ac,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,9,981951008,mt19937,256,256,10,gray,IPB,cqp,40,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=40,655360,171459,,0.26162567138671877,,3383.0,40.9,1,2,7,37.0,40.0,41.71,False,0.4054,29.18,False,20.85992,706.741518,19.6382,144,20.85992,706.741518,19.6382,144,,,,,,,,,19713a73edd18998c61e5135b1722363e8a3eca55efab8514dec0e8af86842ac,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,9,981951008,mt19937,256,256,10,gray,IPB,cqp,44,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=44,655360,99883,,0.15240936279296874,,1951.48,44.9,1,2,7,41.0,44.0,45.71,False,0.4029,28.9,False,33.468355,1803.82011,15.5689,202,33.468355,1803.82011,15.5689,202,,,,,,,,,19713a73edd18998c61e5135b1722363e8a3eca55efab8514dec0e8af86842ac,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,9,981951008,mt19937,256,256,10,gray,IPB,cqp,48,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=48,655360,36433,,0.05559234619140625,,682.48,48.9,1,2,7,45.0,48.0,49.71,False,0.2074,64.87,False,52.8737,4171.12713,11.9283,251,52.8737,4171.12713,11.9283,251,,,,,,,,,19713a73edd18998c61e5135b1722363e8a3eca55efab8514dec0e8af86842ac,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,9,981951008,mt19937,256,256,10,gray,IPB,cqp,51,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=51,655360,10891,,0.01661834716796875,,171.64,51.9,1,2,7,48.0,51.0,52.71,False,0.1148,172.04,False,63.644301,5757.719426,10.5283,248,63.644301,5757.719426,10.5283,248,,,,,,,,,19713a73edd18998c61e5135b1722363e8a3eca55efab8514dec0e8af86842ac,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,10,2649489138,mt19937,256,256,10,gray,IPB,lossless,,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:lossless=1,655360,860282,,1.3126861572265625,,17159.54,4.0,1,2,7,4.0,4.0,4.0,True,0.335,35.73,True,0.0,0.0,inf,0,0.0,0.0,inf,0,,,,,,,,,1df57b5112765dc859df9cd0e8af6def7f15a41f7a4a8a234d38dfeccb06f2a6,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,10,2649489138,mt19937,256,256,10,gray,IPB,cqp,0,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=0,655360,973863,,1.4859970092773438,,19431.62,0.0,1,2,7,0.0,0.0,0.0,False,0.3456,34.78,False,0.13909,0.139114,56.6971,2,0.13909,0.139114,56.6971,2,,,,,,,,,1df57b5112765dc859df9cd0e8af6def7f15a41f7a4a8a234d38dfeccb06f2a6,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,10,2649489138,mt19937,256,256,10,gray,IPB,cqp,4,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=4,655360,827226,,1.2622467041015626,,16498.36,4.9,1,2,7,1.0,4.0,5.71,False,0.3267,35.6,False,0.319272,0.327304,52.9813,3,0.319272,0.327304,52.9813,3,,,,,,,,,1df57b5112765dc859df9cd0e8af6def7f15a41f7a4a8a234d38dfeccb06f2a6,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,10,2649489138,mt19937,256,256,10,gray,IPB,cqp,8,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=8,655360,718905,,1.0969619750976562,,14331.94,8.9,1,2,7,5.0,8.0,9.71,False,0.3834,30.64,False,0.545442,0.662798,49.917,4,0.545442,0.662798,49.917,4,,,,,,,,,1df57b5112765dc859df9cd0e8af6def7f15a41f7a4a8a234d38dfeccb06f2a6,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,10,2649489138,mt19937,256,256,10,gray,IPB,cqp,10,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=10,655360,676316,,1.031976318359375,,13480.14,10.9,1,2,7,7.0,10.0,11.71,False,0.3824,30.57,False,0.684999,0.947627,48.3644,5,0.684999,0.947627,48.3644,5,,,,,,,,,1df57b5112765dc859df9cd0e8af6def7f15a41f7a4a8a234d38dfeccb06f2a6,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,10,2649489138,mt19937,256,256,10,gray,IPB,cqp,12,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=12,655360,635618,,0.9698760986328125,,12666.18,12.9,1,2,7,9.0,12.0,13.71,False,0.3924,29.6,False,0.869186,1.419943,46.6081,6,0.869186,1.419943,46.6081,6,,,,,,,,,1df57b5112765dc859df9cd0e8af6def7f15a41f7a4a8a234d38dfeccb06f2a6,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,10,2649489138,mt19937,256,256,10,gray,IPB,cqp,14,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=14,655360,601743,,0.9181869506835938,,11988.68,14.9,1,2,7,11.0,14.0,15.71,False,0.3846,30.23,False,1.092383,2.130627,44.8457,9,1.092383,2.130627,44.8457,9,,,,,,,,,1df57b5112765dc859df9cd0e8af6def7f15a41f7a4a8a234d38dfeccb06f2a6,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,10,2649489138,mt19937,256,256,10,gray,IPB,cqp,16,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=16,655360,566224,,0.8639892578125,,11278.3,16.9,1,2,7,13.0,16.0,17.71,False,0.4014,28.44,False,1.371895,3.251082,43.0105,9,1.371895,3.251082,43.0105,9,,,,,,,,,1df57b5112765dc859df9cd0e8af6def7f15a41f7a4a8a234d38dfeccb06f2a6,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,10,2649489138,mt19937,256,256,10,gray,IPB,cqp,18,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=18,655360,531272,,0.81065673828125,,10579.26,18.9,1,2,7,15.0,18.0,19.71,False,0.3825,30.13,False,1.734929,5.100572,41.0546,13,1.734929,5.100572,41.0546,13,,,,,,,,,1df57b5112765dc859df9cd0e8af6def7f15a41f7a4a8a234d38dfeccb06f2a6,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,10,2649489138,mt19937,256,256,10,gray,IPB,cqp,20,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=20,655360,497083,,0.7584884643554688,,9895.48,20.9,1,2,7,17.0,20.0,21.71,False,0.3975,29.13,False,2.169682,7.85966,39.1768,15,2.169682,7.85966,39.1768,15,,,,,,,,,1df57b5112765dc859df9cd0e8af6def7f15a41f7a4a8a234d38dfeccb06f2a6,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,10,2649489138,mt19937,256,256,10,gray,IPB,cqp,24,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=24,655360,430981,,0.6576248168945312,,8573.44,24.9,1,2,7,21.0,24.0,25.71,False,0.4055,29.11,False,3.427872,19.403513,35.252,25,3.427872,19.403513,35.252,25,,,,,,,,,1df57b5112765dc859df9cd0e8af6def7f15a41f7a4a8a234d38dfeccb06f2a6,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,10,2649489138,mt19937,256,256,10,gray,IPB,cqp,28,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=28,655360,366967,,0.5599472045898437,,7293.16,28.9,1,2,7,25.0,28.0,29.71,False,0.3878,29.9,False,5.360619,47.143828,31.3966,35,5.360619,47.143828,31.3966,35,,,,,,,,,1df57b5112765dc859df9cd0e8af6def7f15a41f7a4a8a234d38dfeccb06f2a6,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,10,2649489138,mt19937,256,256,10,gray,IPB,cqp,32,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=32,655360,301316,,0.459771728515625,,5980.14,32.9,1,2,7,29.0,32.0,33.71,False,0.4173,27.51,False,8.542146,118.692265,27.3866,58,8.542146,118.692265,27.3866,58,,,,,,,,,1df57b5112765dc859df9cd0e8af6def7f15a41f7a4a8a234d38dfeccb06f2a6,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,10,2649489138,mt19937,256,256,10,gray,IPB,cqp,36,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=36,655360,237756,,0.362786865234375,,4708.94,36.9,1,2,7,33.0,36.0,37.71,False,0.3935,29.37,False,13.419858,293.559332,23.4538,93,13.419858,293.559332,23.4538,93,,,,,,,,,1df57b5112765dc859df9cd0e8af6def7f15a41f7a4a8a234d38dfeccb06f2a6,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,10,2649489138,mt19937,256,256,10,gray,IPB,cqp,40,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=40,655360,171216,,0.2612548828125,,3378.14,40.9,1,2,7,37.0,40.0,41.71,False,0.3729,30.86,False,20.866949,706.141922,19.6419,137,20.866949,706.141922,19.6419,137,,,,,,,,,1df57b5112765dc859df9cd0e8af6def7f15a41f7a4a8a234d38dfeccb06f2a6,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,10,2649489138,mt19937,256,256,10,gray,IPB,cqp,44,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=44,655360,99350,,0.1515960693359375,,1940.82,44.9,1,2,7,41.0,44.0,45.71,False,0.3456,34.16,False,33.450542,1799.58326,15.5791,200,33.450542,1799.58326,15.5791,200,,,,,,,,,1df57b5112765dc859df9cd0e8af6def7f15a41f7a4a8a234d38dfeccb06f2a6,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,10,2649489138,mt19937,256,256,10,gray,IPB,cqp,48,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=48,655360,35467,,0.05411834716796875,,663.16,48.9,1,2,7,45.0,48.0,49.71,False,0.2162,61.83,False,53.00177,4178.060886,11.9211,251,53.00177,4178.060886,11.9211,251,,,,,,,,,1df57b5112765dc859df9cd0e8af6def7f15a41f7a4a8a234d38dfeccb06f2a6,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,10,2649489138,mt19937,256,256,10,gray,IPB,cqp,51,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=51,655360,11009,,0.01679840087890625,,174.0,51.9,1,2,7,48.0,51.0,52.71,False,0.1282,122.92,False,63.19604,5648.215645,10.6117,251,63.19604,5648.215645,10.6117,251,,,,,,,,,1df57b5112765dc859df9cd0e8af6def7f15a41f7a4a8a234d38dfeccb06f2a6,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,11,2268882507,mt19937,256,256,10,gray,IPB,lossless,,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:lossless=1,655360,860407,,1.3128768920898437,,17162.04,4.0,1,2,7,4.0,4.0,4.0,True,0.3529,33.39,True,0.0,0.0,inf,0,0.0,0.0,inf,0,,,,,,,,,280afc714f4401b3ac724f8f9200aa957262dc6499f7ede69457b85c79fd3ceb,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,11,2268882507,mt19937,256,256,10,gray,IPB,cqp,0,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=0,655360,973931,,1.4861007690429688,,19432.98,0.0,1,2,7,0.0,0.0,0.0,False,0.3462,34.5,False,0.138248,0.13826,56.7238,2,0.138248,0.13826,56.7238,2,,,,,,,,,280afc714f4401b3ac724f8f9200aa957262dc6499f7ede69457b85c79fd3ceb,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,11,2268882507,mt19937,256,256,10,gray,IPB,cqp,4,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=4,655360,827040,,1.261962890625,,16494.64,4.9,1,2,7,1.0,4.0,5.71,False,0.3813,30.86,False,0.319568,0.327551,52.978,3,0.319568,0.327551,52.978,3,,,,,,,,,280afc714f4401b3ac724f8f9200aa957262dc6499f7ede69457b85c79fd3ceb,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,11,2268882507,mt19937,256,256,10,gray,IPB,cqp,8,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=8,655360,719402,,1.0977203369140625,,14341.88,8.9,1,2,7,5.0,8.0,9.71,False,0.3778,30.75,False,0.54463,0.661128,49.9279,4,0.54463,0.661128,49.9279,4,,,,,,,,,280afc714f4401b3ac724f8f9200aa957262dc6499f7ede69457b85c79fd3ceb,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,11,2268882507,mt19937,256,256,10,gray,IPB,cqp,10,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=10,655360,676939,,1.0329269409179687,,13492.6,10.9,1,2,7,7.0,10.0,11.71,False,0.3759,31.3,False,0.683395,0.94588,48.3724,5,0.683395,0.94588,48.3724,5,,,,,,,,,280afc714f4401b3ac724f8f9200aa957262dc6499f7ede69457b85c79fd3ceb,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,11,2268882507,mt19937,256,256,10,gray,IPB,cqp,12,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=12,655360,636165,,0.9707107543945312,,12677.12,12.9,1,2,7,9.0,12.0,13.71,False,0.4073,29.04,False,0.868852,1.421117,46.6045,7,0.868852,1.421117,46.6045,7,,,,,,,,,280afc714f4401b3ac724f8f9200aa957262dc6499f7ede69457b85c79fd3ceb,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,11,2268882507,mt19937,256,256,10,gray,IPB,cqp,14,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=14,655360,601383,,0.9176376342773438,,11981.48,14.9,1,2,7,11.0,14.0,15.71,False,0.3818,30.85,False,1.092778,2.136226,44.8343,8,1.092778,2.136226,44.8343,8,,,,,,,,,280afc714f4401b3ac724f8f9200aa957262dc6499f7ede69457b85c79fd3ceb,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,11,2268882507,mt19937,256,256,10,gray,IPB,cqp,16,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=16,655360,566823,,0.8649032592773438,,11290.28,16.9,1,2,7,13.0,16.0,17.71,False,0.4107,28.24,False,1.367618,3.23566,43.0312,9,1.367618,3.23566,43.0312,9,,,,,,,,,280afc714f4401b3ac724f8f9200aa957262dc6499f7ede69457b85c79fd3ceb,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,11,2268882507,mt19937,256,256,10,gray,IPB,cqp,18,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=18,655360,531373,,0.8108108520507813,,10581.28,18.9,1,2,7,15.0,18.0,19.71,False,0.3831,30.09,False,1.732349,5.094696,41.0596,12,1.732349,5.094696,41.0596,12,,,,,,,,,280afc714f4401b3ac724f8f9200aa957262dc6499f7ede69457b85c79fd3ceb,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,11,2268882507,mt19937,256,256,10,gray,IPB,cqp,20,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=20,655360,496947,,0.7582809448242187,,9892.76,20.9,1,2,7,17.0,20.0,21.71,False,0.417,28.17,False,2.16962,7.84762,39.1834,14,2.16962,7.84762,39.1834,14,,,,,,,,,280afc714f4401b3ac724f8f9200aa957262dc6499f7ede69457b85c79fd3ceb,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,11,2268882507,mt19937,256,256,10,gray,IPB,cqp,24,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=24,655360,431117,,0.6578323364257812,,8576.16,24.9,1,2,7,21.0,24.0,25.71,False,0.3724,32.19,False,3.424596,19.349794,35.264,22,3.424596,19.349794,35.264,22,,,,,,,,,280afc714f4401b3ac724f8f9200aa957262dc6499f7ede69457b85c79fd3ceb,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,11,2268882507,mt19937,256,256,10,gray,IPB,cqp,28,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=28,655360,364811,,0.5566574096679687,,7250.04,28.9,1,2,7,25.0,28.0,29.71,False,0.4097,28.59,False,5.400436,47.506476,31.3633,36,5.400436,47.506476,31.3633,36,,,,,,,,,280afc714f4401b3ac724f8f9200aa957262dc6499f7ede69457b85c79fd3ceb,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,11,2268882507,mt19937,256,256,10,gray,IPB,cqp,32,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=32,655360,301212,,0.459613037109375,,5978.06,32.9,1,2,7,29.0,32.0,33.71,False,0.4037,28.76,False,8.553358,118.967805,27.3765,57,8.553358,118.967805,27.3765,57,,,,,,,,,280afc714f4401b3ac724f8f9200aa957262dc6499f7ede69457b85c79fd3ceb,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,11,2268882507,mt19937,256,256,10,gray,IPB,cqp,36,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=36,655360,237776,,0.3628173828125,,4709.34,36.9,1,2,7,33.0,36.0,37.71,False,0.3907,29.19,False,13.389384,292.132741,23.475,86,13.389384,292.132741,23.475,86,,,,,,,,,280afc714f4401b3ac724f8f9200aa957262dc6499f7ede69457b85c79fd3ceb,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,11,2268882507,mt19937,256,256,10,gray,IPB,cqp,40,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=40,655360,171471,,0.26164398193359373,,3383.24,40.9,1,2,7,37.0,40.0,41.71,False,0.383,30.39,False,20.863541,707.187921,19.6355,138,20.863541,707.187921,19.6355,138,,,,,,,,,280afc714f4401b3ac724f8f9200aa957262dc6499f7ede69457b85c79fd3ceb,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
